vhquang,Let remove this description. I am not sure what it means anymore.
vhquang,"Let be nice to Ted... ```suggestion                     ongoing_reduction=CI_SPEC_NO_REDUCTION,  # For March, we will have 0 reduction (treat as relaunch due to high turnover). Resume 0.018 (aka: 1.8%) in June. ```"
vhquang,I agree with Yu's comment. I don't think we need this in the spec. Let just use `spec.geu`
vhquang,"```suggestion                     ongoing_reduction=CI_SPEC_NO_REDUCTION,  # For March, we will have 0 reduction (treat as relaunch due to high turnover). Resume 1.8% in June ```"
vhquang,"Let wait on adding this as test, until we receive :+1:  from Ted. Plus, I think it is more important to add test for new scope 3. The old scope 3 is only for his reference. It uses Climate data 2019, which we shouldn't, according to techdoc."
vhquang,"FYI, they are also added in #2288. If you pull update from `default` you will have these update. "
gettodaze,Thanks for this catch Quang!
gettodaze,"Great, thanks for the heads up Quang!"
gettodaze,Hi @nekobon just FYI I updated these tests to use the 2021-02-12 snapshot.
johnjhawk,much better than shout!
chaburkland,:scream: :heart: :+1: 
chaburkland,I would use `sf.DtypeSpecifier` here as a more proper typehint. Plus maybe name the variable `co_id_dtype`?
chaburkland,`SDKFieldDtypes.WS_PERM_ID_CO`?
johnjhawk,"```suggestion _Source = TypeVar(""_Source"", os.PathLike, str) ```"
johnjhawk,"the change to line 27 will allow this typehint to be string as opposed to a union.  _Source = TypeVar(""_Source"", os.PathLike, str)"
johnjhawk,"I think a walrus operator would be nice here. up to you. (not sure why I couldn't add a code block here) if hook := FIELD_TO_HOOK_MAP.get(column, None):     frame = hook(frame[source_column]).to_frame()"
flexatone,"```suggestion         holdings_fp_components = (             ""holdings"",             f""HOLDINGS_FTSE_AW_{as_of_date.get_date_name()}.txt"",         ) ```"
flexatone,We never want to cache a mutable!  ```suggestion         return frozenset(self.INDUSTRY_TO_INDEX.keys()) ```
flexatone,"Should we validate that the first two characters are digits?  Also, we should probably have some tests around this new function if they do not already exist."
johnjhawk,"both good ideas, done and done"
vhquang,"Is it too strict to remove: ``` if col not in expect_dtype:     continue ``` This implies we will need to provide dtype for every column/item in the bus. Given we already do that, how comfortable are you now with stricter check?"
vhquang,"This is fine. But if you can wait a bit for #2294 to get merged, you can use `_get_class_properties` to get the properties. Either is fine though."
chaburkland,Ok :cry: Now it's not going to be 100% coverage anymore
chaburkland,Yeah that's the only difference. I'm not sure why we prefer Unicode over byte though? I think it's worth a comment explaining why
chaburkland,Haha good catch
chaburkland,"I think so, since dtype is often not an instance object. Plus I'm pretty sure this is the correct way to check for all numpy floating subclasses. The old code was incorrect  ```python Floats = (float, np.floating) arr = np.array([1.0], dtype=np.float16)  isinstance(arr.dtype, Floats) # This is False!!! (incorrectly) issubclass(arr.dtype.type, Floats) # This is True :) ```"
gettodaze,"Oh, but I changed the reference from `_mapped_bus` to `_bus`. So shouldn't this be fine?"
gettodaze,I'm fine either way as well! A test of `to_bus` will also likely render this test redundant too.
chaburkland,"Yeah - this was a redundant logical check. At this point, we have proved the following:  `upper_bound` and `lower_bound` have the same shape `upper_bound` and `weights` have the same shape  So this necessarily means that `lower_bound` and `weights` must have the same length."
vhquang,"I see. That's good point, as we want to test on our ""delivered"" columns."
chaburkland,60 + 1 seconds places is enough time to try again. I've modified time to be 100x faster. I'll add a comment.
gettodaze,"Okay, well I'll leave this in for now but you can remove it in your PR!"
chaburkland,"I just move the first check up a few lines (since it doesn't need to be in the context manager).  The second check is unnecessary, since it will be caught by a different check. If the sum of unshrinkable weights exceed one, then this earlier check will fail:  ```python if (     lower_bound[shrinkable].sum()     + np.maximum(lower_bound[~shrinkable], weights[~shrinkable]).sum() ) > (1 + EPS):     raise NoSolution(""lower_bound infeasible."") ``` since `np.maximum(lower_bound[~shrinkable], weights[~shrinkable]).sum()` will always be greater than 1, ensuring this test will fail."
chaburkland,Both of them said they don't know. I am scared to just break backwards compatibility on the SDK. Maybe we can have a discussion about how to best deprecate?
chaburkland,"It limits the number of examples that hypothesis generates to 10. I was finding that the default was too high since this test was taking so long. I made the number 10 to speed the test up. It felt like a good balance between having a lot of different inputs tests, but also weighing the cost of slow tests."
chaburkland,"Whoops I'll uncomment this. Hypothesis gets noisy sometimes if it passes some time heuristic while it's generating strategies, so this decorator silences that"
chaburkland,"Whoops I'll uncomment this. Hypothesis gets noisy sometimes if it passes some time heuristic while it's generating strategies, so this decorator silences that"
chaburkland,Nope - I removed these tests because I deleted the function. It was used nowhere and it wasn't on the API
nekobon,"Can you ask Jay? If he doesn't use it, I'd say go ahead and make the change."
chaburkland,Thanks for fixing this!
chaburkland,"Thanks for the context. I think this is a perfectly fine approach for now, and maybe in the future we can optimize how the ISS reader caches or modify it to do computation on request, not in init."
chaburkland,"This was a change Guru made. I'm not sure why, but I am going to leave it."
chaburkland,"Maybe: ```suggestion     for prop in props:         assert bus[prop].equals(getattr(reader, prop))) ```"
chaburkland,"I don't think we typically cache `from_as_of_date`. Especially because part of this is code that retrieves files from static.  I would create a private helper method that `init` uses that is disk memoized. Plus, you should add the `kwarg_to_hasher` argument to `disk_memoize` to tell it how to parse `cls`, or `self`."
chaburkland,"As much as it pains me to say, we need to remove this. If you make changes to ISS that invalidate its cache, you'll need to bump dev_id in `cache.py`, not this."
chaburkland,Oh awesome! This is perfect. Thanks for catching this :smile: 
flexatone,This is much better!
flexatone,I do not think you should commit this file.
johnjhawk,:+1: 
johnjhawk,"Should we explicitly name this, too? ie ""CWO"" or ""MAIN"""
johnjhawk,"As we discussed, putting some output to stderr that there are duplicates here would be nice."
vhquang,"This is official now, and not NFD anymore."
gettodaze,"Oh, woops! I totally forgot about those comments. Thanks Quang!"
gettodaze,"Hi @chaburkland, I have a question on: - [@disk_memoize(extra_salt=(DEBUG_CACHE_VERSION,))](https://github.com/ResearchAffiliates/invsys/blob/fb09ec87c4c06f1ac0f5121f801be06f0246a826/papyri/papyri/core/data_sources/spinoff_adj.py#L166): Is this usage of extra salt purely for debugging purposes? ```     @classmethod     @disk_memoize(extra_salt=(DEBUG_CACHE_VERSION,))     def _get_bb_spin(cls, start_date: date, as_of_date: date):         bb_spin_fp = papyri_tlt.get_input_static(             fp_components=BBSpinIMDWriter(as_of_date).get_fp_components()         ) ``` - [kwarg_to_hasher={""self"": lambda self: (self.as_of_date, self._overrides)},](https://github.com/ResearchAffiliates/invsys/blob/fe1494b2099967b8b645223bab214773c76597c0/augur/augur/core/sdk/geiu_compustat.py#L1009) I see the `kwarg_to_hasher` return value for `self` or `cls` is typically a tuple of state. If my `__init__` is being called before any state is assigned, can I use a constant, i.e. `None` for for the `self` kwarg hasher? ```     @disk_memoize(         name=""GEIUCompustatUniversePerDate"",         kwarg_to_hasher={""self"": lambda self: (self.as_of_date, self._overrides)},         extra_salt=2,     )     def _universe(         self,         *,         date: datetime.date,     ) -> GEIUCompustat: ```"
chaburkland,"Yeah you could do that. Although I wouldn't, because I imagine the routine to build the bus relies on certain other classmethods on `cls`. Unless it's a pure staticmethod, I think you need to configure `kwarg_to_hasher`."
gettodaze,@johnjhawk Do you mean more than just logging a warning?
johnjhawk,"I originally meant stderr, but the logger is fine, too."
MadisonAster,These imports seem out of place.
nekobon,What is this `from None`? It's new to me!
nekobon,KeyError of the name similar to function itself seems strange. I think saying that GEIU is not implemented is more helpful.
nekobon,```suggestion         peds = peds.assign[FundamentalFields.PERIOD_ENDING_DATE].apply(to_eom) ```
nekobon,"Some random ideas (that might be slower) - limit mcap to eom dates before non_nan selection - pivot(_unstack?) mcap to make it long form with index of (co_id, date), make peds index (co_id, ped) and loc"
nekobon,How about to put this info as a class attr?
nekobon,"This, too"
nekobon,"These, too."
nekobon,It is a bit scary that `bus_loader` is one of the argument but not used as a salt for the inner cache.
nekobon,How about to use a default sentinel? It's not intuitive to give an empty list to get default dates.
nekobon,What is the difference between `field` and `col_name`? Maybe a comment here can help
nekobon,This seems large especially if max_persist is None. Do we need to cache 1000? 
nekobon,How about to add a small test for these functions? Otherwise we won't notice if they become outdated and non-runnable in the future. 
ForeverWintr,Can we just use `get_raw_sic_data` instead?
gettodaze,"That's a good idea, but I would like to group that with the next changes so we don't have to rerun AgentQ again for this change. I will make a note."
chaburkland,`new_indices = frame.index.difference(first_frame.index)`!
chaburkland,"With the change above, this can become `overlay_frame.append(frame.loc[new_indices])`"
chaburkland,And `overlay_index = overlay_index.union(new_indices)`
chaburkland,Can you add a third frame here for testing? Just to make sure the logic is fully exercised for 3+ frames?
chaburkland,:+1: 
chaburkland,`format_type: tp.Optional[sf.DtypeSpecifier]`
chaburkland,"This is a really minor formatting nitpick, but I think:  ```python for f in fields:     if f.include_fund(self._revision) and f.name in df_src_cols:         df[f.name] = df_src[f.name].apply(f.converter) ```  reads a lot better"
chaburkland,"Since `o` needs a comment, maybe just call the variable`operator`?"
chaburkland,"`from None` tells Python to present the stacktrace as if this was the original error. If it wasn't included, then the stacktrace presented would look like this:  ```python Traceback (most recent call last): ... MissingRemoteMirrorFileException ...  During handling of the above exception, another exception occurred:  Traceback (most recent call last): ... KeyError... ```  `from None` will change the traceback to look like this:  ```python Traceback (most recent call last): ... KeyError... ```  I don't want the user to know/care about static - I just want them to see this is unsupported."
chaburkland,I wondered if you might suggest that. I'll do that :+1: 
chaburkland,This does not return an empty-list! It relies on the `UniverseHistory` subclass to implement `_get_default_bus_dates`
chaburkland,"Yeah, 1000 is too much. I want to spend a bit more time thinking about how to better cache here."
ForeverWintr,"Do you need this? The `min`/`max`/`mean`/`median` of a series of `nan`s is `nan`, I think. Also note that these series methods have a `skipna` argument."
ForeverWintr,I think you can do this without `iter_series` by doing something like `fr.isna(axis=0).sum()` (that may not be exactly the right syntax). 
ForeverWintr,"Check out `is_addition` and `is_deletion` in `portcullis.core.comparisons`. You can get additions and deletions counts with e.g., `is_addiion(new, old).sum()`  Why are you implementing these as nested functions? If you decide to keep these, I think it would be better to define them at module level, where they can be tested and re-used. "
ForeverWintr,"```suggestion              str_col = {                 ISS_ClimateImpact.ClimateCNIEmissionsSource,                 ISS_Issuers.AsOfDate,             } ```"
ForeverWintr,"A micro-optimization, but you can avoid calling `lower` twice.   ```suggestion             numeric_cols = [                 col                 for col in (x.lower() for x in cls.fields_from_iss)                 if ""flag"" not in col                 and ""interval"" not in col                 and col not in str_col             ] ```"
ForeverWintr,Do you need to iterate here? Can you just do `f_num.min(axis=0)`?
nekobon,"Sorry, I mean the argument `dates`. `if not dates` implies no dates, so returning ""default dates"" seems unexpected."
chaburkland,Per our conversation I will force the user to always provide this and remove `_get_default_bus_dates` :+1: 
chaburkland,I don't even remember :sweat_smile: I will rename these variables to be more clear
chaburkland,Per our conversation I will make a `FundamentalFieldDtypes` in `fields.py` so this abstraction isn't needed.
chaburkland,Per our conversation I will make a `FundamentalFieldDtypes` in `fields.py` so this abstraction isn't needed.
chaburkland,Per our conversation I will make a `FundamentalFieldDtypes` in `fields.py` so this abstraction isn't needed.
nekobon,Thank you! I didn't know this and it's so great to learn new Python stuff from PRs!
flexatone,"I think you want the count of non-nan, so it would be something like the following, though I am not sure which axis! ```suggestion             res[colname(""Count"")] = fr.notna().sum()             ) ```"
vhquang,"We should update the typehint for return as well. Now that we are returning `float` instead of `float, float`."
vhquang,"Let leave a comment here, since previously this param is for quarterly reduction, now it is for annual reduction. And the param name doesn't reflect well on that change in techdoc."
vhquang,"The intuition I had on this, is carbon intensity is CO2 per USD. Hence I name it `evaluation`, to reflect the monetary value. I can see naming it `denominator` closer to how we implement in code, but I also feel it looses the semantic meaning. I am open to change this, since I didn't have much bandwidth to discuss it with others when I wrote this.  One note though, this function's interface is one of the common interface I try to keep consistent across different implementation of CTI: RMC, GRAFIC. So if we refactor it, we should refactor other places as well to keep it consistent."
vhquang,"I don't think this is needed, as we already stored it in spec. But if IM team requests, let keep it. I think they request to have info in 2 places, to make it easier for them to review."
vhquang,Yea you are right. I don't think this is needed.
vhquang,"Thanks for pointing out `is_addition` and `is_deletion`.  As for inner functions, I think originally I have everything in one function, then as they get longer I cluster them into group of functions but wasn't sure yet about their arguments. And I stopped seeing those inner functions as problem. Also thanks for pointing that out."
ForeverWintr,That's what I meant!
chaburkland,"This default should not be set here, since it means that the import of this function will require a download from static. I would set it inside the function."
chaburkland,`tp.Dict`?
chaburkland,"Minor nitpick, but can we call this `col` instead of `c`? I think it's best to avoid single name variables with the exception of `i`, or very small comprehension expressions"
chaburkland,"Maybe call this `get_fields()`, or something more explicit/readable to SDK users?"
chaburkland,I think `_load_mapped_bus` should be responsible for building it's own cache_fp. The caller shouldn't have to worry about that
chaburkland,I think `_load_simple_bus` should be responsible for building it's own cache_fp. The caller shouldn't have to worry about that
chaburkland,"Consider maybe removing this? It's a very short/simple function, that is only ever called once. My feeling is that it adds more lines, more complexity, and more challenge to maintain, and so it's not worth the overhead of an extra function call"
chaburkland,Yeah good point - I will rework this.
gettodaze,"@vhquang Should I remove the `summary.insert(""ci_ref_distribution"", ci_ref_distribution.get_id())` too because that is also in the spec?"
chaburkland,"I wasn't able to get to this in time, so I will create a new ticket with a link to explore these suggestions :+1: "
gettodaze,"Oh, it doesn't show up in the spec properly under `ci_carve_spec`: `{'rmc-dev_lc': ClimatePluginSpecParams(baseline_objective_multiplier=0.7, ongoing_reduction=0.07, baseline_calculator=<CIBaselineRcap: region_field='country_group', region_values={'UK', 'US', 'JP', 'DevOther', 'DevEuropeExUK'}, size_field='size', size_values={'large'}>, ci_ref_distribution=<function <lambda> at 0x7fb30d6d20d0>, evic_ref_distribution=<function <lambda> at 0x7fb30d6d21f0>, adjust_high_impact=True, inflation_adjust=True)}`  I think `first_call_as_spec_value` etc might not work if its not on the spec class itself."
gettodaze,Thanks for catching!
gettodaze,"Thanks for the explanation! Looking now, I think `baseline_evanluation` is better than `carbon_denominator` anyways. I'm not sure what a better name would be, so I'll just keep it in the back of my mind."
gettodaze,I moved this to an include spec. Is that appropriate?
gettodaze,"I didn't change anything, is that appropriate?"
gettodaze,"There's no 2022 factors, are there?"
gettodaze,"I moved this from rafi_esg_gen to here, is that okay?"
gettodaze,I didn't make a new class; I just consolidated the previous 2021 classes into one class for 2022. Is that appropriate?
gettodaze,"Do I need a new class, or can I use the existing?"
gettodaze,I moved this to its own include.
gettodaze,"Do I need to add anything for polyfactor? Also, nothing needed for `dvty_gqr`, right?"
vhquang," I don't think we can cache the `_mapped_bus` base on the class of security mapper, as the result of the mapped depends on the as_of_date of the mapper (aka: the instance of the security mapper)."
vhquang,"The name is a bit misleading. I think you are referring to the fact that the output is simple. But this interface is now responsible for major of our construction (with many complexities underhood). I don't have better suggestion (maybe `construct_internal_bus`, but it is lame...), but I think it worth thinking about more descriptive name for it."
vhquang,I don't think the abstraction that this function provides is necessary. In previous `__init__` we can glance the process to know the work involve. This puts that visibility deeper and IMHO not worth the benefit (maybe I misunderstood its benefit?). 
vhquang,"As I recall, we had the assumption that ISS as_of_date is the same as security mapper's as_of_date. With this, we are pushing that assumption further down to the caller to handle.  Also, there is a boarder question that I hope to understand. There is relationship between ISS as_of_date and security mapper as_of_date. With previous implementation, we tie it up in `__init__`. In this PR, we turn most places that use `security_mapper` into `classmethod`, which should require passing both `security_mapper_class` and its `as_of_date` into parameter. I understand that having `classmethod` is our preference code style, but what benefit it gives, outside of code style? "
vhquang,"I am not familiar with writing `npz`, but the `cache_fp` already has suffix `.zip`, does this work?"
vhquang,"Given the length of the args, I think a docstring description of what this function does would be helpful.  Secondly, if I remember correctly in our SDK meeting, it is mentioned that they want to have shifted date in the explanatory data. If so, then we can skip that param and alway shift the data."
vhquang,"I don't think we should include `shift_date` into the cache. As I recall, `shift_data` is a fast function. With this we would have 2 version of cache: shifted and non-shifted, which double the amount of disk usage, but due to a fast function. I would prefer we cache heavy functions: mapped bus and pivot bus, and let shift_date runs on the fly."
chaburkland,"This class should define all the abstract methods:  ``` @classmethod def get_where_cause(cls, instr_ids, date_filter_string) -> str:    raise NotImplementedError() ``` etc.."
chaburkland,```suggestion ```
chaburkland,:scream: 
MadisonAster,fixed now! Sorry I left it defaulted to this.
MadisonAster,Great idea! Fixed now.
gettodaze,"Yeah, I'll add a docstring! Thanks!  For the `shift_date`, the method I am hoping to point them to is `_read_wide`, which encapsulates this method and doesn't take a `shift_date`. It just uses the `shift_date` provided on the initial reader. I don't think there's harm in leaving it in for now, but we can definitely get rid of it in the future."
gettodaze,"This is inside the function call, so I think its fine."
gettodaze,Maybe just `_load_bus`?
gettodaze,"Yeah, that's valid. I'll condense the functions."
gettodaze,I believe `to_zip_npz` expects a path that ends with zip.
gettodaze,"I think its fine as long as I add the `as_of_date` to the extra salt, right?"
gettodaze,"Charles brought up the same point. I prefer to pass only necessary arguments, and passing `self` often passes a bunch of other attributes, which typically aren't all used. So I prefer this to help clear up what is actually needed by downstream callers and what is not. To my knowledge, we always use the exact same `as_of_date` for both the `ISSReader` and the `security_mapper`, so I don't think its risky decoupling their initializations. If that relationship changes in the future, we can refactor.  Does that help answer your question? I'm not terribly opposed to using `self` here, though. We can chat more on zoom too if you would like."
gettodaze,Is this used? I can't find the reference.
gettodaze,"I think that's a really good point, but might we be able to push that to the next change? I think its not necessary for right now and I am hoping to get this PR merged this morning."
gettodaze,I moved it to `_load_bus`
chaburkland,I'm curious why the change from book to sales here?
chaburkland,:scream: :tada: :partying_face: 
gettodaze,@johnjhawk I just wanted to check with you about this change and see if you have any reservations about moving `rcap_2021` to just `rcap`.
johnjhawk,"Nope, dvty_gqr is no longer active and polyfactor can be updated when/if we need it."
johnjhawk,"Nice, change.  "
vhquang,"With our hallway discussion about the same `as_of_date`, yes I think it is fine."
vhquang,I think it is fine to leave it as next improvement. The only thing it affects is data storage. Can you leave a comment/note for it?
ForeverWintr,"FYI, you could use the `FrameFactory.from_histories` constructor here, with `DistributionHistory.from_product_family`, which would have the same effect.   You could also just create a `FrameFactory` with `frozen=False`, in which case the factory would use the latest delivered of any product found in a recipe. With `frozen=True`, the factory will raise if a recipe specifies a product not in the given list of product families."
vhquang,"Thanks Tom. I refactor it to `from_histories`. I change the frozen to `False` as well, since I don't need that strictness in this case. Thanks for mentioning both."
chaburkland,"```suggestion                 ""vu@rallc.com"", ```"
chaburkland,I'm wondering how discoverable this is? Is it possible for user (or anyone) to find the output without digging through code?
nekobon,"""SALES_REV_TURN"" doesn't exist in the sample file, so I just updated to use another field."
nekobon,It is used by tests (via `mocks.py`)
gettodaze,"Hi @vhquang , following up from this, is it okay to keep these in the summary?"
gettodaze,"Not a big deal, but I think it would be best to have the `as_of_date` also be a `date` object."
gettodaze,"`fp_components` could have more than 2 strings, right? ```suggestion     def get_fp_components(self) -> tp.Tuple[str, ...]: ```"
vhquang,"The location `~/log/` is the conventional we had for storing logs. All other apps (PARC, Bolt, disque, airflow...) store log in it. That convention started long before me. And I think previous authors tatoo that folder on their forearm and didn't discover it through code. A more standard place to storing logs would be `/var/log`, but I don't want to deviate from the current convention to make it more difficult for other people to find it."
flexatone,"I think since we store everything for a user process in the the user home directory, and sometimes have multiple users writing logs, `~/log` is practical."
ForeverWintr,It's nice to include a more descriptive description. Can you update this to summarize what this tool does?
ForeverWintr,I think you don't need this check. StaticFrame will raise a FileNotFoundError if the file_path doesn't exist. 
ForeverWintr,"I think you should use pandas here. Static frame does unexpected things with missing data and string dtypes. (see https://github.com/InvestmentSystems/static-frame/issues/160)  ```suggestion         solactive_frame = sf.Frame.from_pandas(pd.read_csv(file_path, dtypes=DTYPES)) ```"
ForeverWintr,Can you name this query something else? I find it confusing that you shadow `source_portflio_id` with the query.
ForeverWintr,"How about only calling fetch_all_as_frame once?  ```suggestion         result = is_engine.fetch_all_as_frame(source_portfolio_id)         if result.loc[sf.ILoc[0], ""count""] == 0:             raise RuntimeError(f""Invalid {source_portfolio_id,vendor_name,vendor_name}"")          return result ```"
ForeverWintr,"Instead of nested if-else, consider defining a mapping from these string values to `ReturnType`, and making lookups in it here:  ```python # This could live at class level. RETURN_TYPE_NAME_TO_ENUM={     ""Price_Return"": ReturnType.Price,     ""Total_Return_Gross_Tax"": ReturnType.Total,     ""Net_Return"": ReturnType.Net,     ""Excess_Return"": ReturnType.Excess, }  return_type = RETURN_TYPE_NAME_TO_ENUM[rt] ``` "
ForeverWintr,"Another option, if your strings match the values of the enum as they do here, is to do something like this:  ```python frequency = rw.ReturnFrequency(rf.upper()) ```"
vhquang,"It is only my guess, but I think part of the reason we use `~/log` is because we don't need extra permission to write to that folder, as oppose to `/var/log`.  I have a different perspective on user vs system. Since we are running those script as part of our backend, the line between user vs system is not very clear. For example, I would think gunicorn's log is system log, and so does airflow. PARC's log is also system log from my perspective. I would agree Argo output is user's log. However, I think trying to differentiate between them won't give us extra benefit.  If we start over, I think it is better to write everything to `/var/log`, or write everything into `syslog` and have different process to categorize these logs. That approach would benefit us once we move to containerize our apps, since we can't store log inside the container (those logs will be gone once the container is done)."
flexatone,"what is `syslog`? but us, getting the logs of the machine is probably the way to go; there is AWS CloudWatch for this, I think."
flexatone,"It feels a little awkward that one of these ends with instance, and the other does not. I see why you need it for `dataset`. Should we have `vendor_instance` for consistency?  And this can be a `cached_property`, no?"
flexatone,"```suggestion     Autogenerated from `Rapid`. ``` You mean the class, not just an identifier."
chaburkland,"I don't think this is doing what it says it's doing. `loc` will just be a boolean, not an integer locations.  Also, I'm not sure what ""bad prefix"" means? It either exists or it doesn't.  Also, in general, we try to avoid raising `Exception` as it's just too vague. This seems to me like a ValueError?"
chaburkland,Can I suggest a different name? I think `_convert` might be a bit broad. Maybe - `_convert_prefixed_str_to_date`
chaburkland,"It might be good to throw in an additional check about that data in `shares_out`. Something like:  `assert frame['shares_out'].std() == xxx` `assert frame['shares_out'].mean() == xxx`  That way, we have a guard to enforce the current behavior of how `_get_raw_data` handles that col"
chaburkland,"`split` uses whitespace by default, so this could just be:  `gvkeys = ""001004 001004 318766 318770 318776"".split()`  (Same for the other places you use it)"
chaburkland,:+1: 
chaburkland,"Since you build this frame twice, it's probably worth adding it as an attribute on the class in `def setUpClass(cls):`"
chaburkland,"This is a really cool move, although it's fairly unprecedented in our code base. I think it might be good to show this off in a future code review to see what other team members think about it!"
chaburkland,```suggestion         actual = reader._scale_shares_out(sf.Frame.from_items(items)) ```
chaburkland,"Most frame constructors set the `index` as an auto-incremented integer, so setting it to `range(3)` is unnecessary"
chaburkland,"`self.assertEqualFrames(actual, expected)`!  This is a method we added to `RATestCase`"
chaburkland,"I would recommend putting this context manager only where you expect the raise to happen. As it's written, it's not obvious to me what you are expecting to fail. In general, it's best to keep code out of contexts they don't care about"
chaburkland,"`dates = np.array(dates, dtype=""datetime64[D]"")`"
chaburkland,"This line will never be hit, since the context manager created by `self.assertRaises`, exits on the first found failure. (You could fact-check me on this, but I'm pretty sure that's the case)"
ForeverWintr,"Yes, the difference between Rapid the string and rapid the namedtuple is a frequent source of confusion!"
ForeverWintr,"`vendor_instance` is probably a good idea.   Do cached_properties work on namedtuples? If so this could be a cached property, but `cls` here is an enum, and enums are already singletons, so I don't see much benefit. I think we would essentially only save 2 dictionary lookups."
vhquang,"[syslog](https://www.thegeekdiary.com/linux-os-service-syslog/) is a standard and central (aka: a dumpster) place to send log message. A typical setup is dumping application messages into syslog stream, and have another process/service extracts them out. It decouples writing and storing log.  That would also work for AWS CloudWatch if we decide to use it. When iterate locally, I think we wouldn't want to write log directly to AWS. So we still need a local log stream. On server, we can add a log collector to extract and send the log to AWS. Whether we want to store log as files, or upload to AWS, or email that log to ourselves, is a downstream logistic, that we don't need to handle as part of application's code."
vhquang,I think it's OK to keep it in the summary.
vhquang,"The only thing we need from `ci_spec` is `ongoing_reduction` rate. I think it is better if we pass only that value into the function, rather than the whole `ci_spec`. (For the old 2021 `RMCarbonIntensityPlugin._get_reduction_rate` as well)"
vhquang,"This test is now specifically for 2021. I think it is better to update the test name, ex: `test_low_carbon_get_target_ci_2021` so we know that this only tests old implementation."
gettodaze,Good idea!
gettodaze,"Good idea, I'll change to `test_RMCarbonIntensityPlugin_get_target_ci`."
chaburkland,:pray: 
vhquang,"Are the index sorted? If so, maybe we can check if `cur_levels.index[0] > prev_levels.index[-1]` to raise. It is a small optimization, I am fine with current code though, if we are not certain about the order in the index."
vhquang,"Can you elaborate on changing the forward limit to 0? I am not familiar with the code here, and try to learn more. We can zoom if it is easier to explain."
philipmassouh,"Added parentheses-- messed up operator precedence.   The check is to ensure that a `prefix` exists and starts at the beginning of the string. I added this because I wasn't sure if the caller `str_iter_to_date_index` would be exposed to a public interface and if it is, I figured it'd be a nice check to have  can totally get rid of it though, what do you think?"
philipmassouh,:+1: 
philipmassouh,```         self.assertTrue(frame['shares_out'].mean() == 4629.794266666667)         self.assertTrue(frame['shares_out'].std() == 11632.135969573948) ```  would you just keep it like this or floor both answers and compare with 4629 and 11632
philipmassouh,I swear I knew that... all occurrences fixed 
philipmassouh,"is it `split("" "")` or do you just like line 82?"
philipmassouh,"good to know, all occurrences removed!"
philipmassouh,"awesome, I will be using that a lot in the future 2x occurrences updated"
philipmassouh,quarterly duplicates should never go through whereas annual duplicates will be automatically removed. I was checking that. do you think it's an unnecessary test or that i should document it better?
philipmassouh,:+1: 
philipmassouh,I think you're right. looking into a clean way to check both
philipmassouh,there are some issues if you want to re-use `items`
chaburkland,"Leave it as is, but use `self.assertAlmostEqual`!"
chaburkland,I just like line 82 haha
chaburkland,"I think all I meant was to split it up into multiple context manager:  ```python with self.assertRaises(Exception):     CountryInfo._convert(""2020105"")  with self.assertRaises(Exception):     CountryInfo._convert(""20201215T"") ```"
chaburkland,"What I mean is that you should only have code in context managers that need to be there.  So in this case, you are only checking that one thing fails. So the code should look like this:  ```python setup() build_things() do_any_prep_work()  with self.assertRaises(AssertionError):     this_call_should_raise_an_assertion_error() ```  instead of  ```python with self.assertRaises(AssertionError):     setup()     build_things()     do_any_prep_work()     this_call_should_raise_an_assertion_error() ```"
chaburkland,?
chaburkland,"The check is good, I just don't think your code works.  My suggestion is to simply to: ```python if s.find(prefix) != 0:    raise ValueError(f""Prefix '{prefix}' not at beginning of {s}"") ```"
philipmassouh,"``` Python 3.8.12 (default, Feb  9 2022, 13:34:44) Type 'copyright', 'credits' or 'license' for more information IPython 7.16.3 -- An enhanced Interactive Python. Type '?' for help.  In [1]: display(((loc := ""p_valid"".find(""p_"")) != 0), loc) False 0  In [2]: display(((loc := ""ap_invalid"".find(""p_"")) != 0), loc) True 1  In [3]: display(((loc := ""p_invalid"".find(""foo_"")) != 0), loc) True -1 ```"
chaburkland,"In example 2, `loc` is set to `False`. Which means your error message would read:  ```bad prefix: begins at True```  That's what I meant by ""doesn't work"""
philipmassouh,Yeah that would be my instinct but what if there were a more pythonic way to do it? I can imagine a future situation where you'd want to test that like 5 different inputs would raise an error of some kind
philipmassouh,I was just missing parentheses when you first saw it
chaburkland,"Maybe:  ```python for malformed in (""2020105"", ""20201215T""):     with self.assertRaises(Exception):         CountryInfo._convert(malformed) ```"
philipmassouh,yeah thats a lot better
chaburkland,"Oh I see now! At any rate, I still think it will lead to an unhelpful error message. I think this is much clearer:  `raise ValueError(f""Prefix '{prefix}' not at beginning of {s}"")`"
philipmassouh,"you're right, i just wanted an excuse to use `:=`"
